Data da opinião,Nota,Título,Conteúdo
jul. de 2022,5,Excelente Experiência,O hotel realmente pensa nos mínimos detalhes! Proposta bem romântica no estilo toscano!  Super buffet de café da manhã é super preparado! E ainda possuí um menu especial com opções especiais para restrições alimentares.
jul. de 2022,5,Experiência excepcinal,"Foi uma experiência excepcional. O grande diferencial deste hotel é o atendimento personalizado e a gastronomia. O café da manhã é espetacular. As acomodações são muito boas. A academia é a piscinas funcionam em horários reservados, o que nos dá uma ótima privacidade. Vale muito à pena."
jul. de 2022,5,Lua de mel,"Melhor hotel de todos!! Melhor acomodação, melhor atendimento, melhor refeições. Nunca me sentí tão bem recebida, em todos os detalhes. Voltaria inúmeras vezes, irei indicar a todos amigos e familiares. Experiência única este hotel."
jul. de 2022,5,O melhor hotel de gramado,"O hotel é maravilhoso! Um ótimo atendimento, profissionais muito bem preparados! O spa foi uma experiência incrível, espaço de piscina, sauna e academia são perfeitos! O calor do hotel o aconchego e o atendimento foram sensacionais! Iremos voltar com toda a certeza! Agradecemos por tudo ❤️"
jul. de 2022,5,Que viagem boa...,"Excelente hotel, pessoal maravilhoso e nos receberam muito bem. Pretendemos voltar muito em breve e agora com nossos filhos para que eles também desfrutem de tudo que o Hotel tem para oferecer, e olha que nao sao poucas..."
jul. de 2022,5,Um pedaço da Toscana em Gramado com serviço impecável.,"O hotel tem um ar moderno, organizado, limpo e receptivo. Comidas maravilhosas, experiência culinária incrível e de contato muito próximo com a equipe. O lema deles é não deixar um hóspede sem seu desejo atendido. Está sentado à lareira, alguém virá lhe oferecer um delicioso café, chocolate quente ou espumante para apreciar o momento. Não há custos escondidos. O hotel quer você feliz e fará de tudo para assim acontecer. Merecem todo o sucesso do mundo. Por favor, Inclua essa experiência na sua ida a Gramado. O SPA é MARAVILHOSO. Fazer uma massagem em casal será inesquecível. Os quartos possuem piso aquecido no banheiro, mas ponto fraco seria o tamanho do banheiro (pequeno)."
jul. de 2022,5,Experiência inesquecível,"Encantada com o atendimento personalizado que o hotel oferece a seus hóspedes, aconchegante elitizado e com atendimento impecável, inesquecível experiência, amei o café e os chás da tarde que são oferecidos por cortesia, o aconchego foi o melhor, ao som de saques e de piano tornam os cafés impecáveis."
jul. de 2022,5,"Excepcional, como srmpre...","Nos sentimos em casa no Vale Dincanto, carinho,cuidados, cordialidade de todos funcionários.  Cafe da manha maravilhoso,delicioso, ao som de um bom pianista e fechando o café uma taça de espumante.  Lareiras , boa comida, espaço de TV. O restaurante em que e servido o café da manhã tem uma vista linda de uma mata nativa que parece a Toscana.  Quartos super confortáveis, limpeza e arrumação.  A 2a vez que nos hospedamos aqui e esperamos serem muitas outras experiências aqui no Vale Dincanto.  Recomendo!!!!"
jul. de 2022,5,Hotel Vale Dincanto,"Hotel impecável em todos os sentidos. Experiência espetacular do início ao fim! Espero voltar em breve!!  Nota mil para acomodações, café da manhã e da tarde, e principalmente o atendimento de todos os funcionários."
jul. de 2022,5,Viagem de descanso,"Excelente. O melhor atendimento que já recebemos. Acolhedor e carinhoso, sem ser invasivo. Gastronomia e bebidas impecável.  A equipe de atendimento é de alta competência e profissionalismo, em todos os setores: front desk, alimentação e bebidas, limpeza. Impecáveis, o ambiente está 100% do tempo preparado para encantar os hóspedes. Voltaremos, com certeza.  Obrigada à toda equipe Villa D'Incanto por nos proporcionar um dos melhores momentos de nossa vida como um casal, em mais de 50 anos de vida comum!!!"
jul. de 2022,5,Estadia,Excelente Hotel  Atendimento de alta qualidade de todos  Refeições memoráveis  Todo tipo de gentileza  O clima do hotel e o melhor possível  Todos exercem suas funções com elegância e presteza  Recomendo a estadia
jul. de 2022,5,Excelência no atendimento!,"O hotel, além de lindo e aconchegante, possui uma cozinha excelente e se sobressai no atendimento ao hóspede!    Destaque para o café colonial com inúmeras opções deliciosas (experimentem os ovos beneditinos) e para a gentileza proporcionada: a tarde também servem um rico café!!!    A piscina é privativa e é uma delícia, com toda a estrutura necessária para um bom momento de relaxamento e lazer. A academia do hotel tem equipamentos muito bons!    Mas o diferencial do local é mesmo a sua equipe simpática, acolhedora e prestativa! Nunca experimentei nada igual na vida! Tratamento VIP!"
jul. de 2022,5,Otima experiência!!,"Tudo perfeito atendimento impecável da equipe do hotel ! Picina exelente , chá da tarde enesquecivel. Assim como café da manhã! O domingo de pizzas faltou tempo para apreciar mas sabemos por outros que é exelente programa! Voltaremos em breve! A lareira fora cria um espaço maravilhoso"
jul. de 2022,5,Experiência no Valle D’Incanto,"Estive no Valle, com meu marido Tiago, para comemorarmos a nossa lua de mel! Foi tudo tão perfeito e especial, que eu não gostaria que terminasse! Agradeço, imensamente a toda a equipe, que nos acolheu de maneira tão afetuosa e cuidadosa!  Amamos e voltaremos com certeza!  Muito obrigada!  Nathália Viotti"
jul. de 2022,5,Excelência em tudo,"Da acomodação ao café da manhã, passando pelos mimos e café da tarde, são esplêndidos. Destaque especial para o Beneditino Avocado com molho holandês divino.  Tudo maravilhoso, mas o que torna o Valle D’incanto perfeito é o atendimento. Impecável!"
jul. de 2022,5,Passeio entre amigos,"O Hotel é maravilhoso! Atendimento excepcional, carinhoso e uma atenção perfeita com os hóspedes! O café da manhã e o café da tarde é incrível! Super indico pra quem for conhecer Gramado! E o melhor… a piscina aquecida é maravilhosa!"
jul. de 2022,5,Acolhimento e charme,"Experiência sensacional. Atendimento perfeito, suíte charmosa, limpa e muito aconchegante.  Verdadeiro pedaço da Toscana em Gramado, café da manhã delicioso. Toda estrutura do hotel bem pensada e acolhedora."
jul. de 2022,5,Excelente,"Experiência fantástica! O hotel é realmente encantador! A equipe é muito cortês, atenciosa e educada, sempre fazendo o máximo para nos atender. O café da manhã e o chá da tarde servido no hotel é fantástico como tudo o que há no hotel. O único ponto negativo é a pia do banheiro que é pequena. Uma outra observação é quanto à localização: é mais afastada do centro da cidade. Nós ficamos uns dias no centro e deixamos esse hotel para os últimos dias e foi a melhor coisa que fizemos."
jul. de 2022,5,Perfeição em forma de hotel,"Viemos comemorar nossas bodas de madeira (5 anos) aqui. Ao chegar fomos recebidos com um espumante maravilhoso e um tour pelo lindo lugar. Tudo foi perfeito em todos os detalhes. Impossível nomear um único funcionário para elogiar pois todos foram inacreditavelmente maravilhosos.  O quarto também era perfeito e quentinho e cada vez que saímos dele, uma camareira deixava um mimo muito carinhoso para nós. A cama é extremamente confortável e o menu de travesseiros oferecido por eles é um diferencial inusitado e maravilhoso.  O café da manhã e o chá da tarde chamam a atenção pela grande variedade e qualidade dos alimentos sem esquecer dos funcionários que a todo tempo verificam e garantem nosso conforto e bem estar além do maravilhoso som de um saxofone ao vivo em nosso último dia (sexta-feira).    Impossível não amar este lugar."
jul. de 2022,5,Descanso,"Excelente em todos os sentidos. Hospedagem, os quartos lindos e muito confortável , o lugar é realmente um encanto, a comida maravilhosa, pessoal super querido e muito gentis. Amei muito, vale a pena conferir."
jul. de 2022,5,Incrível,"Espaço maravilhoso, equipe carinhosa e atenciosa. Super vale a pena. Um tempo de descanso e muita comida boa! Quarto impecável, super limpo e confortável. Um tempo sem preocupação nenhuma, eles cuidam de tudo."
jul. de 2022,5,"Em lua de mel, é a melhor opção!!!","O hotel sem dúvidas, mais romântico do mundo! Superou todas as nossas expectativas como casal, concordamos que o Valle D’incanto foi a experiência que tornou gramados uma viagem perfeita. Com certeza vamos voltar à gramado, é quando voltarmos, sem dúvida nos hospedaremos novamente no Valle!"
jul. de 2022,5,Amamos!!!,"Fomos mto bem recepcionados pelos funcionários. Amamos o atendimento de todos, principalmente do Anderson. Além disso, a limpeza dos quartos estava sempre impecável e as comidas deliciosas! Voltaremos mais vezes com toda certeza."
jul. de 2022,5,Aniversário no Vale D’incanto,"Excelente atendimento, hotel pensa em cada detalhe e estão sempre atentos procurando oferecer uma experiência única . Obrigado Anderson, Matheus, Moacir e toda a equipe que nos atendeu de maneira pessoal e nos deu a sensação de estarmos em família ."
jul. de 2022,5,Viagem a Casal,"Excelente hotel! Nos apaixonamos!! Melhor hospedagem em Gramado!!  Atendimento nota mil, todos muito gentis e atenciosos.  Estamos ansiosos para voltarmos! Experiência única e inesquecível!!  PS: O café da manhã é perfeito!"
jul. de 2022,5,Irretocável!,Esse hotel é simplesmente perfeito: desde as acomodações aos funcionários que são extremamente educados e solícitos. As indicações dos concierges também são certeiras. Queremos voltar tão logo possível.
jun. de 2022,5,Você precisa viver essa experiência nesse hotel maravilhoso!!,"Vocês precisam se hospedar aqui!!!!! O hotel é uma experiência a parte!! Extremamente aconchegante e romântico! Eu não tenho palavras para descrever esse hotel e a excelência do serviço por ele prestado. Primeiramente, preciso parabenizar os proprietários, pela escolha dos excelentes profissionais. Todos são extremamente simpáticos, prestativos, educados e fazem de tudo para sua viagem sair impecável. Aqui você não é mais um hóspede, você é O hóspede, independente da categoria do quarto que você escolher ou da quantidade de pessoas que o hotel esteja hospedando. O café da manhã é excelente, com muita variedade de pães, frutas, doces, sucos e muitas outras coisas! E o chá da tarde?! Sem palavras! Tudo impecável e muito gostoso! As comidas são feitas 98% pela própria casa. O jantar também é muito gostoso! Todos os funcionários são extremamente prestativos e educados, mas eu quero deixar registrado aqui a minha gratidão ao Anderson, Moacir, Jonatan, Felipe, Nicolas e e Ricardo! Vocês são demais, gente!! Estou indo embora amanhã, mas já estou pensando em voltar e não tenho dúvidas de que ficarei hospedada aqui novamente!!"
jun. de 2022,5,Viagem em casal,"Indescritível a experiência. Carinho e aconchego podem dar apenas uma pequena ideia.  Colaboradores o tempo todo surpreendendo pela atenção e cordialidade, sem ser invasivos.  Todos os ambientes remetem ao aconchego e descontração.  Leveza e tranquilidade que acalentam o coração.  E a gastronomia? Melhor impossível em qualidade e abundância.  Só gratidão!"
jun. de 2022,5,Gramado RS,"Tudo muito sensacional equipe super atenciosa dedicada a fazer vc se sentir especial, todos excelentes mesmo, Matheus, Vilson, Moacir, Anderson, Clodoaldo, Ricardo, Gisele, Monique, Suzana, Denise, Fernandinho , desculpa se esqueci algum , mas todos são Sensacionais em Atendimento e excelência em Serviços"
jun. de 2022,5,Melhor hotel romântico do Brasil,"Atendimento de excelência do início ao fim. Uma experiência inesquecível. Além do café da manhã, dispõem de um chá da tarde às 17h PM incluso na diária e serviço de quarto para arrumar a cama a noite com chá e chocolates (fora a arrumação normal).  Vale muito a pena conhecer. Ideal para casais."
jun. de 2022,5,Cordialidade e qualidade é o resumo!,"Desde a chegada até a saída, tudo repleto de educação, presteza, agilidade , conforto e refeições divinas! São atitudes normais em um ambiente bem gerenciado e com profissionais motivados que até se percebe mos mínimos detalhes! Refeições ao som de piano enaltece cada refeição! Voltarei sempre!"
jun. de 2022,5,Inesquecível!,"Tudo impecável, educação do pessoal do hotel foi incrível. Recebemos a melhor hospedagem da vida! Arrumação dos quartos, cozinha rapida e inovadora sem perder a tradição gaúcha. Unico em gramado a tocar piano enquanto faz suas refeições no restaurante."
jun. de 2022,5,Incrível,"Simplesmente incrível…  Principalmente os funcionários nos atenderam muito muito be mesmo, em especial o Moacir qie nos deu uma aula sobre chimarrão , com direito a certificado ☺️  Experiência única!!!  Obrigada por tudo  Já quero voltar no meu aniversário"
jun. de 2022,5,Melhor estadia,"SUPER recomendo este hotel, que na verdade é o paraíso na terra. Tente procurar um defeito e não encontrará. Atendimento IMPECÁVEL de TODOS os funcionários do hotel. Com certeza o objetivo deles é que o hospede tenha a melhor experiência.  Café da manhã MARAVILHOSO, td fresquinho e de qualidade. Café da tarde (poucos hotéis oferecem) IMPECÁVEL, tudo delicioso. Sobre o quarto, tudo perfeito, toalhas boas, roupão macio, travesseiros de alta qualidade. Você chega no quarto depois de um dia de passeio e tem smp um agrado em cima da cama, chá, cookies, chocolates. O clima do hotel proporciona uma energia muito boa p casal. O ambiente da piscina é relaxante e encantador. As músicas nos ambiente são PERFEITAS p clima do hotel. É charmosa do começo ao fim, não dá vontade de ir embora. Já viajei quase o Brasil todo, e não tem nd igual ou parecido. Não é apenas um hotel bonito, o conjunto da obra faz total diferença. Parabéns a TODOS funcionários do hotel, vocês fizeram minha experiência se tornar mais especial. Um carinho enorme por este lugar e por cada funcionário, desde de os da recepção, as camareiras, os que te atendem no café da manhã, parabéns a todos pela cordialidade e elegância. Voltarei e voltaria milhões de vezes"
jun. de 2022,5,Experiência ótima,"Funcionários extremamente atenciosos, refeições muito saborosas e de excelente qualidade, quarto confortável e com ótima limpeza. Pena que pegamos dias de chuva e não conseguimos aproveitar todas as dependências e atividades que o hotel oferece."
jun. de 2022,5,Super recomendo esse hotel maravilhoso!,"Sem palavras para esse hotel maravilhoso!  Ficamos na suíte com vista panorâmica, um Sonho.  Nos sentimos muito acolhidos por todos, os funcionários são maravilhosos e muito receptivos. Superou nossas expectativas ❤️"
jun. de 2022,5,Avaliação,"Café da manhã excelente, educação e cordialidade dos funcionários excelentes, conforto e qualidade. A experiência no hotel foi nota 10. Com certeza retornaremos em outra oportunidade e indicarei para os amigos e familiares."
jun. de 2022,5,Uma experiência obrigatória para bons viajantes e apaixonados.,"Simplesmente um sonho, não uma experiência! Fomos muito bem atendidos por TODOS os funcionários extremamente simpáticos e bem humorados, tudo muito limpo, impecável, a comida sempre maravilhosa, as acomodações muito confortáveis, a surpresa na noite dos namorados, um luxo, voltaremos em breve!"
jun. de 2022,5,Viagem lua de mel,"Incrível sem dúvidas atendimento nota 1000! Comida perfeitaaaaa , ambiente super romântico , lindo agradável , chá da tarde perfeito , café da manhã perfeito ! Com certeza voltaremos ! Um dos melhores hotéis que já frequentei"
jun. de 2022,5,Simplemente incrível,"Escolhi o hotel por ser sido classificado como o mais romântico do mundo.    Também se pode dizer que tem um dos melhores atendimentos que já tive.    Os funcionários eram muito prestativos e nunca nos deixaram na mão, especialmente: Gabriel, Anderson, Denise, Moacir, Gisele, Monike, Andreia, Vilson, Matheus.    Além disso, o café da manhã e o chá da tarde eram incríveis, com muitas opções e a cada dia tinha algo novo. Surpreendente.    Não me vejo escolhendo outro hotel na região."
jun. de 2022,5,Maravilhosoooo,"Hotel maravilhoso,, segunda vez que fico e é sempre encantador ! Já quero voltar .  Melhor lugar de Gramado.  Café da manhã melhor que já tomei , vista linda , quarto impecável , limpeza também.  Atendimento dos colares melhor que já vi!"
jun. de 2022,5,Fantástico!,"Alem da qualidade perfeita do hotel, comida de altíssimo padrão, e estrutura de Spa incrível, o atendimento é o maior diferencial desse hotel. Equipe super comprometida em garantir uma experiência inesquecível para os hóspedes."
jun. de 2022,5,Incrível,"Atendimento impecável, hotel maravilhoso juntamente com um café da manhã e chá da tarde, ótima localização, fica perto de tudo, pensam em cada detalhe com muito carinho, recomendo para todos, experiência incrível"
jun. de 2022,5,Experiência sensacional,"A melhor experiência de nossas vidas. De  O atendimento, a cordialidade dos colaboradores foi algo que nos surpreendeu.  O café da manhã e chá da tarde igualmente perfeitos. O cuidado/zelo das camareiras com o quarto, deixavam mimos e principalmente o quarto sempre pronto pra nós receber (temperatura, iluminação, cheiroso). Absolutamente tudo impecável!"
jun. de 2022,5,Hotel perfeito,"O hotel é maravilhoso! Atendimento impecável, café da manhã delicioso, tudo muito agradável. Não poderia ter escolhido lugar mais romântico para pedir minha namorada em casamento. Foi tudo perfeito com a ajuda dessa equipe maravilhosa. Com certeza voltaremos."
jun. de 2022,5,Visite gramado,"Hotel spa organizado bem projetado, piscinas p família por tempo , lareiras ao ar livre fantástico chafariz, jardim de muito bom gosto bem aconchegante, refeições acima da media, atende a todos os gostos parabéns à administração e ao atendimento,"
jun. de 2022,5,Super recomendo,"Confesso que é difícil definir em palavras uma experiência perfeita; a verdadeira mistura de qualidade, excelente atendimento, carinho e conforto. É um local em que mimam e cuidam dos hóspedes como parte da família D’incanto.  Isso sem citar os quartos super quentinhos, bem cuidados e decorados; os bilhetinhos escritos a mão que todos os dias são deixados com todo carinho, os chazinhos e os mimos que de fato fazem a diferença.  Sem dúvidas a melhor experiência de hotel que tivemos e que superou todas as expectativas. Tenho certeza de que em breve estaremos de volta."
jun. de 2022,5,Super recomendo se vc é um cliente exigente.,"Nossa!!!! O hotel é ímpar no atendimento que dá aos hóspedes. Nota 10.  Impecável na limpeza, além de conforto, sofisticação e ótima gastronomia, fazem o Valle D' incanto a minha escolha em Gramado.  Para clientes exigentes, sem dúvidas o melhor hotel da Serra."
jun. de 2022,5,Semana dos namorados,"O lugar em si é espetacular, o atendimento e atenção são ótimos, te ajudam com tudo e indicam os melhores lugares pra passeio e alimentação. Com certeza vou me hospedar novamente aqui em outra visita à gramado."
jun. de 2022,5,Semana dos namorados,"A experiência com o Hotel Vale D’incanto foi sensacional! Conta com uma infraestrutura ótima, atendimento muito bom! Com profissionais extremamente atenciosos… Experiência gastronômica deliciosa… diferencial no café da manhã com cardápio bem autoral ❤️‍🔥  Voltaremos com certeza"
jun. de 2022,5,Dia dos namorados em gramado,"Excelente experiência, sem dúvida um dos melhores atendimentos hoteleiro que ja tive! Equipe sensacional!  Café da manhã fantástico, música e muito alto astral!  Agradecimento especial ao Gerente Anderson pela sua prestatividade e iniciativa em tornar a nossa experiência em gramado ainda melhor e mais agradável, pensando e auxiliando nos mínimos detalhes!    Voltaremos em breve!"
jun. de 2022,5,Hotel maravilhoso!,"Hotel muito aconchegante, tudo de muitíssima qualidade, café da manhã espetacular!! Agora o ponto principal eh o atendimento de todos os funcionários da camareira ao gerente Anderson! Todos muito atenciosos, educados, dispostos e alegre! A comida do hotel do café da manhã ao jantar eh deliciosa! Super recomendo e voltarei pois foi sem dúvida a minha melhor experiência em gramado! Melhor hotel certeza! Parabéns"
jun. de 2022,5,Dia dos namorados,"Experiência inesquecível, tudo perfeito, comida, atendimento, cama perfeita, chuveiro e acessórios para o banho de excelente qualidade, hotel bem localizado de fácil acesso, fomos muitos mimados e sem dúvidas voltaremos 🥰"
jun. de 2022,5,Dia dos Namorados em Gramado,"Final de Semana incrível ... Experiência exclusiva !  Atendimento, hospedagem, Gastronomia, tudo impecável!    Amamos, som piano emocionante 😍, ambientação, decoração, paisagismo .... Cada detalhe pensado em proporcionar aos hóspedes a melhor experiência.  Local perfumado com produtos de altíssima qualidade."
jun. de 2022,5,Aniversário,"Maravilhoso!!! Amamos, equipe fantástica ateciosa, cordial e sempre pronta para nos atender com muita gentileza e atenção, acomodação super acolhedora, restaurante com opção para vegetariano e com dieta restritiva. Super recomendamos e esperamos voltar em breve!"
jun. de 2022,5,Bodas de Prata com a melhor escolha,"Simplesmente maravilhosa nossa estadia! Desde o primeiro minuto com a recepção, até o momento da despedida! Todos os profissionais de alta competência, cordialidade e educação. Local magnífico, digno de 5 estrelas! Café da manhã e da tarde maravilhosos! Quartos aconchegante e organizado! Parabéns a cada detalhe lembrado com carinho para nós, hóspedes!!!  Não consigo lembrar de todos os nomes, mas posso mencionar o carinho do Moacir, Camily, Felipe e Gabriel. Mas todos os funcionários são nota millllllll....."
jun. de 2022,5,Estadia perfeita,"O Hotel Valle D'Incanto é perfeito em todos os seus detalhes. Um hotel pequeno, que preza pelo atendimento diferenciado e individualizado. Estivemos hospedados entre os dias 12 e 13/05/2022. Produtos de qualidade, chá da tarde impecável, mimos de boas vindas, bons sonhos e de até logo, café da manhã regado a espumante e principalmente: cuidado e cordialidade dos funcionários do hotel. Um hotel digno de todos os prêmios."
jun. de 2022,5,Melhor hotel do mundo,"Equipe incrível, atenciosa, quartos impecáveis, comida maravilhosa, café da manhã, café da tarde, almoço, jantar, tudo incrível. Quem tiver oportunidade, DEVE viver essa experiência. Voltaremos com certeza!"
jun. de 2022,5,Hotel Valle dincanto,"Hotel simplesmente maravilhoso, atendimento excelente, quartos super aconchegantes e limpos, surpreende em cada detalhe. Sem falar nos mimos, café da manhã muito bom. Se tiverem oportunidade de conhecer podem ir sem medo."
jun. de 2022,5,Hotel Valle D'Incanto,"Ótima estadia, acima das nossas expectativas  Recepção excelente, super acima da média, um café da manhã incrível, quarto super confortável.  Os Funcionários são excepcionais!  Super indico! Experiência inesquecível!"
jun. de 2022,5,Viagem a dois,"Pensa em um hotel maravilhoso? Multiplica por 100. O Dicanto, pensa em cada detalhe p tornar único o momento por aqui. Já estivemos na categoria luxo e super luxo, e nenhuma deixa a desejar! O café da manhã é o chá tarde, e o que melhor que irá experimentar em todo gramado. A experiência da noite de pizzas foi sensacional. Parecia que estávamos na Itália. E para nós, o melhor de tudo é forma que somos recebidos e tratados no hotel. Todos são simpáticos, todos fazem de tudo para tornar sua hospedagem única.  Obrigada Dicanto, por mais uma experiência fantástica! Em setembro estaremos de volta 😍"
jun. de 2022,5,Experiência única no melhor hotel de Gramado.,"Melhor experiência que já tivemos ao longo de todas as viagens. Lugar incrível com pessoas super atenciosas. O hotel em si é magnífico, os funcionários muito bem educados, sempre prestativos.  Com certeza vamos voltar pra esse hotel quando voltarmos para Gramado.  Vale a pena pagar o valor da hospedagem!"
jun. de 2022,5,Primeira vez em Gramado,"Ficamos muito felizes com a hospedagem no hotel Valle D’incanto! Todos os funcionários muito atenciosos e educados, hotel lindo e super aconchegante! Além disso dispõe de um café da manhã maravilhoso!! Com certeza recomendamos e retornaremos à este hotel quando voltarmos a Gramado! Experiência única!"
jun. de 2022,5,Sensacional,"Sensacional a experiência. Estrutura física aconchegante, a equipe de funcionários extremamente gentil e agradável, o café da manhã e chá da tarde sem igual. Vale muito a pena conhecer essa hospedagem"
jun. de 2022,5,"Visita a Gramado, e ao Vale dos Vinhedos","Nota mil em tudo, Parabéns a todos, super recomendamos e com certeza retornaremos, café da manhã perfeito, chá da tarde excelente, tudo muito aconchegante, jantar excelente, o quarto maravilhoso, tudo organizado e limpinho, cada ambiente especial harmonização perfeita, tudo perfeito, Parabéns em tudo!"
jun. de 2022,5,Melhor experiência da vida!,Do check-in ao check out você sente o acolhimento genuíno de todos do hotel.  O hotel é muito bem cuidado e está sempre bonito.  Todos os ambientes são receptivos para poder aproveitar ao máximo.  O Spa é maravilhoso.
jun. de 2022,5,Mereceu ser eleito o mais romântico,"O Hotel Valle D’Incanto é acolhedor, você se sente em casa.  Eles se preocupam com todos os detalhes e mimam muito os hospedes.  o café da manhã é MARAVILHOSO e o chá da tarde é espetacular.  o atendimento deles então, você se sente como se conhecesse todos a vida inteira.  Fica aqui o meu carinho aos gerentes Matheus e Anderson. Ate breve!"
jun. de 2022,5,"Foi excelente. Educação de todos, carinho, atenção. Perfeito tudo.","Perfeito, o melhor hotel que já fiquei de atendimento e aconchego. Muito bem recebido, acolhido. Todos muito atenciosos. Comida maravilhosa. Café da manhã perfeito com música. Chá da tarde perfeito. A pizza de domingo é a mais leve que eu já comi."
jun. de 2022,5,Cordialidade da equipe a aconchego do lugar,"Equipe muito cordial e atenciosa. Atendimento impecável. Ambiente muito aconchegante e confortável. Ambientes com lareira e opções com música tocada em piano. Boa localização, com fácil acesso tanto para Gramado quanto Canela. Recomendo tanto para viagens de casal, família ou para pessoas sozinhas."
jun. de 2022,5,Aniversário de casamento,"Hotel maravilhoso onde todos os funcionários estão sempre dispostos a atender qualquer solicitação.  Café da manhã excelente com muitas opções,  Chá da tarde deliciosos  Quarto muito confortável  Atendimento impecável  Tudo perfeito  Hotel merece mais que 5 estrelas."
jun. de 2022,5,Aniversário casamento,Hotel maravilhoso!  Acomodações confortáveis  Sempre um mimo pro hóspede.  Café da manhã excepcional.  Todos os funcionários super gentis e sempre dispostos a atender qualquer solicitação.  Cha da tarde se cortesia.  Já estamos ansiosos na próxima estadia.
jun. de 2022,5,Experiência incrível !!!,"Experiência incrível , café da manhã , mimos no quarto , chá das 17:00, Spa nota 1000, a qualidade de tudo foi impecável ,vivemos momentos incríveis no hotel !  Com certeza o mais encantador foi time de colaboradores , sem exceção todos nos trataram muito bem ."
jun. de 2022,5,Finde em gramado,"Melhor café da manhã do mundo !!!  Extremamente agradável o hambiente, comida requintada, maravilhosa é extremamente bem feita. Sim ambiente com gabisaxofone é fantástico !!!  Paulo é Moacir são profissionais incríveis, pelo afeto e atenção com todos os clientes !!! Nota 1000 ao serviço prestado !!! Parabéns !!!"
mai. de 2022,5,Celebração aniversário casamento,"Já estive em hotéis nacionais e internacionais cinco estrelas, todos de experiência incrível. Mas o Valle D Incanto superou todas expectativas! Equipe nota mil, agradecimento especial ao Nicolas, Felipe, Clodoaldo, Paulo e Moacir, todos MUITO cordiais!!! O hotel realmente entrega o melhor!!! Voltaria e recomendaria sem sombra de dúvidas!"
mai. de 2022,5,Maravilhoso,"São os pequenos detalhes que fazem toda a diferença. O Hotel é aconchegante e te oferece mimos tanto na chegada, durante sua estadia e na saída também. O atendimento com muito carinho e dedicação de cada funcionário impressionam. Ai você tem um maravilhoso café da manha, o café da tarde com cucas maravilhosas, o jantar no Bistrot delicioso. Nem estava muito frio, mas o piso aquecido no quarto da um aconchego extra. Quero voltar com certeza!!! Agradeço a toda equipe do Hotel, Denise, Moacir, Anderson, Paulo, Amauri, Felipe, Rameses..... muito obrigada mesmo. Hotel maravilhoso!!!"
mai. de 2022,5,Hotel maravilhoso,"Impecável, melhor hotel e atendimento que já fui , todas pessoas que trabalham são muito atenciosas, comida do restaurante do hotel espetacular, lugar muito romântico e acolhedor, vai ser sempre o hotel que vou ficar em Gramado,"
mai. de 2022,5,Hotel encantador,"Hotel maravilhoso, atendimento nota 1000.  Todos os funcionários são extremamente solícitos e educados. Acredito que o atendimento seja o grande diferencial desse lugar.  Café da manhã espetacular, produtos frescos e de muita qualidade."
mai. de 2022,5,Melhor hotel de Gramado !,"Hotel maravilhoso com atendimento impecável. Com certeza retornaremos.  Gostaríamos de agradecerá todos os colaboradores , em alguns que tivemos maior contato em especial : Anderson , Denise , Moacir , Paulo , Ricardo ,pelo simpático Cubano , e tantos outros que nos trataram com muita simpatia , atenção , prontos para um sorriso e para nos atender prontamente.  Obrigado pela fogo na lareira , pelo zelo no quarto , pelo cardápio de travesseiros , pelo chá da noite no quarto , pelas indicações , pelo atendimento no restaurante , pela música nas refeições e por toda estadia."
mai. de 2022,5,Uma experiência de cuidado e acolhimento!,"Desde a chegada a sinergia de todos os funcionários fazem a experiência ser ainda mais incrível. Todos os espaços são lindos, quentinho e aconchegante. Quero deixar uma dica: experimentem o spa!!!! Ficou lindo e as mãos da Vera são de fada. 🙌🏻"
mai. de 2022,5,Experiência inesquecível,"Hotel perfeito!! Você se sente em casa, experiência fantástica. Atendimento melhor impossível, com muita cordialidade, atenção e muito carinho . ❤️ segunda vemz que ficamos hospedados, nem fomos embora e já queremos voltar 🥰"
mai. de 2022,5,Experiência única,"Maravilhoso    Hotel muito aconchegante, que prioriza os pequenos detalhes para o conforto dos hóspedes. Chamou atenção o carinho e a preocupação dos funcionários, que no final da estadia são considerados bons amigos. O hotel apresenta qualidade em todos os setores ( recepção, restaurante, piscina, academia, café da manhã e serviço de quarto)."
mai. de 2022,5,Excelente é pouco,"Hotel sensacional! Melhor café da manhã de todos! Ampla variedade, e os doces então.. perfeitos! Inclui café da tarde também. Funcionários educadíssimos, prestativos e acolhedores! E além de tudo, faz jus o título de hotel mais romântico! Deveriam abrir unidades por todo Brasil, rs!"
mai. de 2022,5,A melhor experiência,"Um momento único e mágico. Incrível todos os momentos e sensações . Um atendimento excepcional, uma gentileza, uma simplicidade acolhedora. Todos os ambientes são aconchegantes , um lar…. O melhor hotel que ficamos em gramado e de muitas viagens que já realizamos . A equipe tem um diferencial nos serviços e no carinho… difícil citar nomes pq todos simplesmente são encantadores (Denise na recepção, Vilson que me fez um chá que curou minha gripe heheh, Sr. Paulo no café fantástico, O Professor do chimarrão Moacir e outros ….nos seus cuidados e tarefas é de grande orgulho de um gerente poder contar com uma equipe assim! Levamos amizades daqui e com a certeza de que voltaremos."
