Data da opinião,Nota,Título,Conteúdo
nov. de 2022,5,Bom atendimento,"Atendimento especial pelo querido Everton no bar da piscina, tratou minha família como se fose a dele com respeito e excelência em seu trabalho. Muito obrigado pelo carinho com meus filhos. Recomendo demais o hotel. Atendimento naota 10000000000000000 !"
nov. de 2022,5,Hotel excelente,"A experiência no hotel foi excelente! A comida é muito gostosa. Todos os ambientes são muito limpos. Todos os funcionários são muito simpáticos, especialmente o Afonso que preparou drinks maravilhosos!"
nov. de 2022,5,Reunião de equipe,"Foi show nossa reunião de equipe! Lugar fantástico !Michele da reserva de eventos , muito atenciosa com nossa equipe!  Jantar muito bom! Tudo conforme combinado! Super recomendo! E fora o por de sol incrível ❤️"
nov. de 2022,4,Boa experiência,"Muito bom o atendimento do resort em especial os atendentes Everton, Padilha, Douglas e a Neuza. Muitos receptivos e atenciosos. Recomendo. Apenas o jantar buffet que poderia ter mais carnes nobres. Limpeza adequada."
nov. de 2022,5,Bar da piscina,"Bar da piscina excelente, a Neuza o Douglas e o Padilha são maravilhosos.  Adorei tudo  Super recomendo o hotel. Gostamos muito de tudo. Foi muito boa a experiência. As caipiras são ótimas e o Chops também"
nov. de 2022,5,Excelente Recepção,"Gostei muito da hospedagem no Hotel Grande Carimã, me hospedei em outras visitas a Foz do Iguaçu, mas este hotel me surpreendeu com a organização na recepção. Restaurante e na área de lazer fomos muito bem atendidos pelo Everton, Padilha e Neuza e fiquem muito contente com a recepção do Marcos."
nov. de 2022,5,Ótimo!,Atendimento ótimo do garçom Everton lucas e do Padilha que faz ótimos drinks.. hotel em uma boa localização comida boa.. chopp geladinho. música ao vivo piscina de otma qualidade.. perto do shopping Catuaí Palladium... Estive num evento do Sebrae adorei..
nov. de 2022,5,Atendimento,"Turma do bar da piscina show, atendimento sensacional educados e prestativos (Neuza, Everton e Padilha. Estivemos participando de um evento e fomos muito bem atendidos. Evento Encontro de Comitês dos Pequenos negócios"
nov. de 2022,5,Atendimento de qualidade,"Ótimo hotel, quartos de qualidade elevada, café da manhã muito bom, espaço externo de alto nível e salas de jogos muito boa, grande atendimento Colaboradores Neuza e Everton, caipirinha excelente. Recomendo."
nov. de 2022,5,Excelente,"Tudo excelente,  mas um carinho a mais para o pessoal da recreação infantil! Meu filho ficou encantado  Valeu muito,  Tio Big Big  Tia Pandinha  Tio Pernilongo  Tia Nanah!!  Vocês são incríveis!!!!  Ficarão para sempre no coração do Pedro ❤️❤️"
nov. de 2022,5,Férias,"Hospedagem em 03/11 a 08/11, um dos serviços oferecidos é um bar na recepção e fomos atendidos de forma fantástica pelo colaborador Sr. Afonso.  Super atencioso, prepara drinks com muito capricho, muito bem elaborados e com uma apresentação muito bonita e muito bom humor. Nós explicou sobre vários lugares de Foz e nós atendeu muito bem. Super recomendo!"
nov. de 2022,5,Cláudio de Brasília,"Ficamos hospedados cinco dias no Carimã, o hotel é maravilhoso, desde a recepção até a zeladoria, com destaque especial para os funcionários (Clóvis Pires, Gilson e Afonso do Piano bar e Luís da zeladoria. ) parabéns à todos pela excelência no atendimento. Não podendo esquecer de toda equipe de recreação que minha filha Júlia adorou.."
nov. de 2022,3,Decepção,"Quarto com muitas limitações, sem espelho, no banheiro sem pendurador de toalhas, alguns atendentes com insatisfação ao atender o hóspede. Café da manhã no domingo poderia ir até mais tarde. Carta de vinho contendo vinho q não tem no hotel, até aí, tudo bem. Mas, tentaram me fazer acreditar que um vinho de entrada era RESERVA."
nov. de 2022,5,Atendimento,"Obrigada Everton Lucas pelo atendimento excepcional 😍 nos sentimos acolhidos com toda sua atenção e cuidado com nossos amigos e familiares, voltaremos com toda certeza. Foz do Iguaçu é a minha cidade para sempre"
nov. de 2022,5,recreação,"ótimo hotel lindos quartos, piscina maravilhosa, salas de jogos, exemplar vários atrativos espero voltar logo nesse hotel. quero agradecer aos tios da recreação tio big big tia pandilha tia nanah e tio pernilongo amei vc tia nannah"
nov. de 2022,5,Vitao,"Muito bom hotel sensacional maravilhoso lindo perfeito pessoas simpáticas, tios big bigorna e o mosquito, tias pandinhas e nana super preparados e bem humorados com várias brincadeiras diferentes para melhorar seu humor"
nov. de 2022,5,Recreação,"Hotel maravilhoso ótimos quartos, piscina maravilhosa a recreação ótima parabéns aos tios big big e Pandinha e pernilongo e tia banho espero está voltando logo nesse lindo hotel,ala de jogos ótimos....."
nov. de 2022,5,Excelente experiência,"Hotel muito bonito e bem estruturado.  Area kids fantástica. Ficamos 3 dias e meu irmão aproveitou muito o tempo com os monitores Big Big, Pernilongo, Pandinha e Nanah, a ponto de não querer ir embora. Comida muito bem feita e quartos muito confortáveis"
out. de 2022,5,Recreação,"muito bom o hotel espero voltar logo nesse lindo resort, quero agradecer os tios da recreação pelas ótimas brincadeiras tio big big tia nanah tia pandinhaaa tio pernilongo, sala de jogos ótima, comida excelente"
out. de 2022,5,Recreação,"Ótimo hotel gostei da recreação das salas de jogos, também da piscina dos tios Big Big tia pandilha tia nanah tio pernilongo ótimos quartos ótimas brincadeiras espero voltar logo nesse hotel, muito bom para família"
out. de 2022,4,Hospedagem,"Muito agradável, pessoal super atencioso, buffet muito rico, muita variedade .  Instalações, e suporte muito boas.  Fomos muito bem atendidos. Com certeza voltaremos na próxima oportunidade.  Agradecemos .  Marli e Antonio"
out. de 2022,5,Atendimento e Dependências ótimos.,"Tudo perfeito. Mas o Sr. Afonso (Bar da Recepção) foi espetacular, super simpático, atencioso, educado, paciente, um funcionário espetacular. As dependências do hotel são ótimas. Tudo muito bem cuidado."
out. de 2022,5,Atendimento,"Instalações maravilhosas, aconchegante e um lugar para estar com a família. Piscina muito boa, animais super dóceis andando pelo hotel. Atendimento muito bom! Principalmente no bar da recepção! Ótimo atendimento do Sr Afonso"
out. de 2022,5,Ótimo atendimento,"Ótimo atendimento profissional Rafael, super atencioso, estrutura do hotel maravilhosa, otimo resort, fácil acesso, bom lugar para estar com a família , equipe de recreação maravilhosa e super recomendado para amigos"
out. de 2022,5,"Superou nossas expectativas, tudo com muita excelência, pessoal da recepção, sr. Afonso dos drinks um excelente profi","Equipe maravilhosa, ótimos profissionais em todos os setores, apoio, piscina, restaurante, sr Afonso dos drinks fazendo com maior carinho, superou nossas expectativas, tudo com excelência. Parabéns"
out. de 2022,5,Familia,"O hotel é muito legal e os tios são muito legais o tio pernilongo a tia Nanah o tio Big Big e a tia pandinha tia banbi a piscina incricrivel muito grande e legal, quarto bem espaçoso e camas bem confortavel."
out. de 2022,5,Minha melhor experiência,"Barman Afonso extremamente atencioso e prestativo, vontade de levar pra casa kkkk. Hotel impecável, pena não poder usar a piscina maravilhosa pois o dia chuvoso não ajudou. Quarto super confortável, funcionários exemplares."
out. de 2022,4,Ótima recreação,"Ótima estrutura e restaurante, pessoal da recreação muito atencioso… os meninos cuidaram muito bem das crianças, as crianças passaram dia inteiro nas brincadeiras, que sossego, a comida de ótima qualidade tbem…"
out. de 2022,5,Recreação,"Pessoal da recreação super atenciosos, criativos. Parabéns aos tio Bigbig, tio Pernilongo, tia Pandinha e a tia Nanah. Mesmo ao final do dia sempre sorrindo. Comida do buffet muito boa. Parte da piscina faltou aquecimento e garçons para servir e fazer drinks...pois estavam perdidos nos pedidos."
out. de 2022,4,Recreação,"Quero deixar a experiência com o pessoal da recreação foi incrível( tio big big, tio pernilongo, tia nanar, tio pandinha) voltaremos sempre que puder!!!! A comida tbm é fantástica!!!! O atendimento na piscina deixa a desejar um pouco!!!"
out. de 2022,5,Familia,"Hotel bem aconchegante, almoço bom, janta e café da manhã também, funcionários atenciosos, check in bem rápido.  Funcionários dos bares, tratam hóspedes como se fossem da família, seu Afonso o melhor, heheeh, muito prestativo, estacionamento grande e equipe de atrações para crianças muito divertida."
out. de 2022,5,Hotel,Uma uma ótima estrutura nos surpreendeu pela agilidade no tiquinho estão de parabéns é muito rápido tranquilo e os quartos limpo organizados higienizado também melhor custo-benefício sem sombra de dúvida muito obrigado pelo atendimento
out. de 2022,5,Muito bom,"Muito bom!  Hotel recentemente reformado, localização excelente, é o primeiro hotel voltando da Argentina. Bar excelente com ampla variedade de bebidas. Afonso, o barman, é muito simpático.  Quartos muito limpos e amplos. Equipe atenciosa."
out. de 2022,5,Uma delícia!,"Hotel uma delícia! O bar então nem sem fala… muito bem atendida pelo sr. Afonso, drinks maravilhosos!! Acomodações confortáveis, hotel bem localizado e com atendimento incrível. Eu e o meu esposo amamos!"
out. de 2022,5,Passeio em família,"Hotel fantástico, especialmente Bar Men Afonso do Piano Bar  Super atencioso, respeitoso e excelente profissional.  Quartos super confortáveis, área de piscina ampla e limpa. Parabéns a todos os colaboradores do hotel.  Quarta vez que nós hospedamos no Gran Resort Carimã."
out. de 2022,5,Recreação,"Muito maravilhosa a hospedagem, a recreação foi top, maravilhoso salas de jogos excelente, a sinuca os eletrônicos, o Ping pong, agradecer os tios big no g, pandinha, tia nana e tio perninlongo. Os quartos muito bom"
out. de 2022,5,Recreação,"Recreação top, gostei muito da sala de jogos, dos eletrônicos, da pinguim pong e sinuca e dos tios da recreação tio big tia Pandinha tia nana, tio pernilongo, espero voltar mais vezes nesse lindo hotel."
out. de 2022,5,Recomendo,"Atendimento excelente. Bar e café da recepção muito bom. Quartos espaços equipe muito atenciosa. Fiz massagem, refeições e as crianças adoraram a piscina e os entretenimento. Minha esposa também elogiou o bom gosto."
out. de 2022,4,Bons momentos,"Equipe de recreação ótima, bastante brincadeiras e muita atenção com os pequenos, obrigada! Sobre o hotel, é bom, mas senti falta de piscina aquecida e da água ser mais quente no quarto. Durante minha estadia, teve um hóspede tocando piano, o que foi encantador!"
out. de 2022,5,Excelente e amplo,"Expoente hotel, bem conservado e imponente. É enorme e tem vários serviços legais. O café da manhã é excelente. Quartos amplos. Fica um pouco distante do centro, na rodovia que vai para as cataratas. Preço de 400/500 com café da manhã incluído."
out. de 2022,5,Recreação,"Gostei da recreação, da sala de jogos, gostei dos quartos pretendo voltar mais vezes gostaria de destacar os tios da recreação tio big big tio pernilongo e tio pandinha gostei também do amigo Luiz da limpeza"
set. de 2022,5,Recreadores,"A passagem pelo resort carima foi excelente, oa funcionarios sao muito simpaticos , em especial os recreadores, Tio Big Big, Tio Pernilongo e Tia Pandinha são incríveis, muito atenciosos às crianças e com brincadeiras divertidas."
set. de 2022,5,Camareiras super atenciosas gostei muito,Meu elogio vai para as camareiras tailaine e a camareira vidalina sao super atenciosas prestativas me ajudaram tirar duvidas e me ajudaram muito com a limpeza dos quartos agradeco muito a vcs meninas e o hotel so tem a ganhar com o trabalho delas conheci tambem outra camareira eu fikei perdida no andar dela e ela parou tudo oque estava fazendo para me ajudar parabens pela atitude de pessoas e funcionarios igual a vcs que precisamos se nao me engano o nome dela e eliandra sorridente atenciosa continuem assim meninas
set. de 2022,4,OTIMO LOCAL,"Gostei das instalações, amplas limpas, atendimento muito bom , achei que os lanches poderiam serem melhores , pedi uma porção de filet mignhon, veio muito passada, seca, não gostei, no mais estava tuso muito bom, recomendo a quem procura um local agradável"
set. de 2022,5,Impecável,"Simplesmente apaixonados nesse lugar  Lugar lindo , aconchegante e tudo muito limpo e organizado.  No bar do hotel fomos muito bem atendidos pelo seu Afonso que além de preparar os melhores drinks ele é uma simpatia em pessoa, muito educado e Atencioso.  Parabéns pelo excelente atendimento.  Retornaremos mais vezes com certeza."
set. de 2022,5,Avaliação,"Excelente estrutura e atendimento. quartos amplos, limpos e muito confortáveis.  Arquitetura fantástica, mantém o estilo contemporâneo agregando a modernidade.  Atendimento muito bom, em especial ao Sr. Afonso, barman do saguão principal."
set. de 2022,5,Viagem para descansar,"Hotel muito bom. O piano bar é excelente. O Sr. Afonso, atende com rapidez e simpatia.  O hotel está todo reformado, mas manteve estilo antigo do hotel, e a limpeza é muito boa, cama confortável. Quarto e banheiro espaçosos."
set. de 2022,5,MARAVILHOSO,"Gente, vocês precisam conhecer esse lugar. É maravilhoso. Ótimo custo benefício, comida excelente, acomodação confortável. No Bar da recepção o seu Afonso fez bebidas maravilhosas. A piscina é grande as jacuzzi sal muito boas. Já é a segunda vez que venho. Voltarei com certeza."
set. de 2022,5,Sensacional,"Maravilhoso, amplo, acolhedor, chique e aconchegante, instalações amplas, grande quantidade de áreas verdes, piscinas convidativas, recantos inesquecíveis. Me senti mimada, acarinhada. desde uma atenção especial na recepção até a camareira. extremamente solícitos, educados e gentis."
set. de 2022,5,Férias,"Otima opção para se hospedar, ambiente tranquilo, e principalmente funcionários atenciosos, destancando o Sr Afonso, que cuida do Bar inteiro do hotel, uma pessoa muito querida e amigavel, excelente escolha."
set. de 2022,5,Top,"Hotel muito bom, com quartos organizados e limpos ! O atendimento é top ! Toda a equipe muito prestativa e ágil, principalmente o garçom Clóvis que nos ajudou muito em nossa estadia. Recomendo demais !"
set. de 2022,5,Passeio em família.,"Adoramos o Hotel, especialmente a equipe de recreação. Tio Pernilongo é ótimo. Envolvem as crianças nas brincadeiras, cantam, dançam, criam atividades, seja no parquinho, clubinho e piscina. As crianças não querem sair da recreação. São ótimos."
set. de 2022,5,"Excelente, principalmente o espaço para crianças.","O resort é um espaço maravilhoso, principalmente o espaço infantil. Parabéns pela organização. Com certeza voltaremos sempre e indicamos o hotel aos amigos que prezam por um espaço aconchegante, um descanso com os filhos. Adoramos!!!"
set. de 2022,5,Recreação,"Muito boa , são bem atencioso , gostei da aérea das crianças , quartos incríveis bem aconchegantes , agradecimento em especial tio big big , tio pernilongo , tia Pandinha , sala de jogos bem diversificada"
set. de 2022,5,muito bom,"um hotel muito bom, tamanho do quarto excelente, funcionários cordiais, bom café da manhã, lugar bonito, bem cuidado, fácil pegar taxi para se locomover, próximo do shopping catuai, pia com água quente o que foi ótimo para os dias frios"
set. de 2022,5,experiência incrível,"Ótima localização e atendimento impecável. Nota mil para o Sr Afonso que nos recepcionou maravilhosamente bem! Hotel  com excelente limpeza, quartos bem equipados e equipe com recreação perfeita para as crianças."
set. de 2022,5,Aniversário de Casamento,"Ótima localização, serviços de garçons ótimos principalmente do bar piano o Sr Afonso que serve muito bem. Só falta no hotel piscina interna aquecida e mais jakuzzi. Limpeza excelente, viria novamente!"
set. de 2022,5,Ótima opção em Foz,"Hotel está muito bom. Camas novas, Decoração moderna , área de piscina muito limpa e organizada. A localização é a melhor possível. Fica ao lado da saída para Argentina e ao lado de um shopping novíssimo Estão de parabéns. Voltaremos logo com certeza."
set. de 2022,5,Visita em família,"O tempo em que estive foi muito agradavel quarto espaçosos muito divertido especialmente pela equipe da recreação a parte mais divertida foi o futebol com os tios big, pandinha e pernilongo com certeza vou voltar"
set. de 2022,5,Recreação,"Ótimo hotel, gostei bastante da recreação em especial as atividades esportivas como futebol vôlei e ping pong os quartos são ótimo’ agradecer em especial tia pandilha tio big big e tio pernilongo, espero voltar."
set. de 2022,5,HOSPEDAGEM MARAVILHOSA!,"Nossa hospedagem foi incrivel, com certeza, ficaria nesse hotel novamente, numa próxima viagem a Foz.  A localização é próxima aos pontos turisticos, ao shopping Catuai e a poucos minutos do centro.  Hotel limpo, quarto bastante amplo, cama king, colchão, lençóis e travesseiros muito bons, apenas as toalhas precisam ser renovadas.  Café da manhã excelente, não falta nada.  Mas o melhor de tudo é, sem dúvida, o atendimento de todos os funcionários.  Ressaltando aqui, a presteza, atenção e simpatia de: Sr Afonso, Mateus e ILAN, do bar e restaurante. O melhor e mais simpático de Todos, Luiz que fica no bar da piscina, um rapaz muito educado, diferenciado e me convenceu a tomar uma caipirosca de morango, que foi uma das melhores que ja tomei.  Também destaco a recepção, Henrique, que fez meu checkin e nos deu todas as informações e dicas, e Karina e William, fizeram meu checkout com muita cortesia e profissionalismo. Obrigada a toda equipe desse Hotel!"
set. de 2022,4,Bom mas precisa melhorar,"Hotel bom, grande com muitos quartos e nota-se que reformado, embora acho que não terminaram a reforma visivelmente falando…  Pegamos um quarto conjugado e funcionou bem, cama e chuveiros “ok” mais nada demais… não achei super limpo…toalhas abaixo do padrão do hotel.  A maioria dos funcionários bem educados, exceto a recepção que achei extremamente apática… de um  Modo geral muito impessoal…  O elogio vai para o Sr. Afonso, barmen, super educado e atencioso, parabéns por ter na equipe um profissional como ele.  O Café da manhã atendeu minhas expectativas, o almoço não. As Refeições vieram diferentes do que foi solicitado e do que estavam no cardápio por duas ocasiões em dias diferentes . No serviço a La carte, a comida chegou fria a mesa, creio que pela distância da cozinha ao local onde foi servida. Ainda sim a comida era boa.  Recomendo a direção do hotel ficar atenta aos pequenos e simples detalhes pois isso é o que encanta o cliente."
set. de 2022,5,Boa Estadia,"Hotel bem localizado, limpeza perfeita, atendimento muito bom. Café da manhã farto e com boas opções. Restaurante com cardápio/buffet muito satisfatório. Bar agradável e com atendimento nota 10, em especial pelo Sr. Afonso, sempre gentil e atencioso.  O Wi-Fi, entretanto, deixa a desejar, como na grande maioria dos hotéis onde já estivemos.  O custo benefício é bom.  Valeu a pena!"
set. de 2022,4,Senti falta de ver mais sobre a história do Hotel.,"Eu amei a estrutura, o tamanho, hotel lindo, gostaria apenas pontuar alguns detalhes que senti falta.  Primeiramente não vi nada na recepção que contasse um pouco da história de como tudo começou, inspiração projeto, se era de um fundador ou era rede desde sua fundação, enfim observando o hotel, despertou em mim muitas inquietudes e curiosidades. E esta sobre o inicio de tudo com certeza é uma das minhas maiores curiosidades.  Outra coisa: a muitos anos atrás uns 30 ou mais, o hotel tinha muitas peças decorativas ao longo de seus imensos corredores, e agora senti falta destas peças históricas, encontrei algumas na recepção e uma em um corredor que da acesso ao restaurante, acredito ser um retoprogetor antiguíssimo, mas que estava embaixo de uma escada, sem nenhuma identificação, nome da peça, idade, qual a funcionalidade inicial dela, onde foi adquirida , e acredito que esta peça se for realmente um retoprogetor, deveria estar na recepção simulando projeções de fotos da história do hotel, isso seria o máximo, podermos passar ou sentar em um pequeno espaço, simulando um mini cinema quem sabe, e além de apreciar as fotos e documentos em quadros na parede, termos um pequeno livreto que conte a história do hotel e seus hospedes famosos que por ali estiveram  passando algum tempo de suas vidas.  Então no mais achei tudo muito bonito, bem cuidado, fiquei nos quartos dos fundos com vista para os jardins, mas preciso só fazer uma pequena ressalva, sentimos muito o mal cheiro de esgoto, o mal cheiro realmente aumentava a noite e na parte da manha, acredito que este odor voltava pelos encanamentos e ralos dos banheiros. No mais tudo lindo. Mas realmente senti falta de ver e saber um pouco mais da história deste belo hotel. Grata pela atenção.  Att Luciane"
ago. de 2022,5,Atendimento bar,"Senhor Afonso muito atencioso e cuidadoso com o bar noturno , apartamentos limpos, hotel lindo com ótima área de lazer e jardins. Café da manhã completo, atendimento rápido; excelente infraestrutura. Além de, localização privilegiada"
ago. de 2022,5,Avaliação hotel carimã em família,Muito bom! Maravilhoso da para aproveitar tem piscina jacuzzi sala de jogos e muito mais quem vem aqui não consegue ver o hotel inteiro pois e muito grande e atendimento maravilhoso e o Afonso atendente muito gente boa um abraço
ago. de 2022,3,Descaso com veganos e alérgicos,"Fiz a reserva dois dias antes de ir e coloquei observação de alimentação vegana para o café da manhã. Quando cheguei no hotel no sábado, lembrei o atendente da recepção sobre o pedido. No café da manhã do domingo não tinha nada, nem pão, não tinham preparado nada pois segundo o auxiliar da cozinha tinham passado a ordem de serviço para ele naquele dia. Nada tem etiquetas, não sei o que tem nos pães, tem um leite de soja disponível mas o resto não tem como saber o que tem dentro. Comi frutas e uma tapioca com tomate dentro. Não sei porque pedem sobre restrições alimentares na reserva online se tratam isso com descaso. Se você for alérgico ou vegano recomendo que não se hospede aí. Não voltaria."
ago. de 2022,5,Superou as expectativas,"Atendimento e estrutura são excelentes, fomos muito bem recebidos e todos os serviços são de primeira, aproveito para prestar meus elogios à garçonete Zeli e ao cozinheiro Elvis pela ótima qualidade e variedade das refeições e do atendimento sempre dispensado, sempre que puder voltar a Foz do Iguaçu/PR pretendo me hospedar aqui"
ago. de 2022,5,Recreação,"Recreação muito top! Cuidado excelente com as crianças, brincadeiras pensando em cada detalhe, podendo os pais ficarem tranquilos, ou participarem juntos! Obrigada tio Big Big, Tio Pernilongo e Tia Pandinha♥️"
ago. de 2022,5,"HOTEL MARAVILHOSO Atendente Aime super atencioso, deveria ser o gerente do hotel, não foi preciso pedir absolutamente na","HOTEL MARAVILHOSO    Atendente Aime super atencioso, deveria ser o gerente do hotel, não foi preciso pedir absolutamente nada ele simplesmente se prontificou a fazer de bom grado em um domingo 22:30! Gente assim faz a diferença! Super recomendo o hotel"
ago. de 2022,5,Varejo Experience Brasil,"Hotel sensacional com ótima estrutura e profissionais atenciosos. Foram dias incríveis e pude estar hospedado nesse hotel que me proporcionou um descanso necessário, excelente café da manhã, sem contar com uma piscina maravilhosa."
ago. de 2022,5,Gazin,"Hotel muito bom, quartos confortáveis, atendimento da Recepção diferenciado com o colaborador Aimé, Juan muitos simpáticos e atenciosos, e na parte do bar seu Afonso muito atencioso, próximo do shopping e fácil acesso, piscina, área de lazer e uma café da manhã diferenciado."
ago. de 2022,5,Ótimo hotel e serviço.,"Boa estrutura, bons quartos e excelente café da manhã, bom serviço e funcionários gentis, em especial o recepcionista Aime.    A localização é razoável, mas apesar da distância, tem um shopping próximo.."
ago. de 2022,5,Gazin,Hotel com um conforto incrível limpeza boa sem precisa pedi 👏 bar com um senhor chamado Afonso incrível bom atendimento faz agente quere algo sem está com vontade rsrs só elogios nada a reclamar a equipe carimã está de parabéns 👏♥️
ago. de 2022,5,Reformado,"Experiência muito incrível! Hotel reformado com muito bom gosto e moderno, Vale a pena. Piscina ótima. Jantar e café da manhã muito bons. Com ctza um dos melhores de Foz, com muitas opções para as crianças, recreação. E um preço justo. Gostei"
ago. de 2022,5,Negócio,"Fui muito bem atendido pelo senhor Afonso , no piano bar, café, almoço excelente, hospitalidade muito receptiva, vim com minha esposa e ficamos felizes com o atendimento, muito rápido e eficiente, foi um prazer em estar hospedado nesse Grand Carimã.. ...."
ago. de 2022,5,Grupo Gazin,"Café da manhã impecável. Com uma variedade de produtos. Os quartos são amplos, limpeza nota 10 e os produtos de cama são de 1ª qualidade.  Detalhe especial ao atendimento do Barman Sr. Afonso: atendimento personalizado, de uma educação ímpar e simpatia pra dar e vender. Toda noite é sagrado sentar naquele banco do bar e papear com ele enqto os drinks deliciosos estão sendo prelados."
ago. de 2022,5,Amei o atendimento,"Amei o o hotel todos funcionários muito educados, seu Afonso barmem um querido e faz uns drinks maravilhosos, limpeza tudo impecável, local muito agradável pra vir com a família ou trabalho, bem completo com, restaurante, lavanderia."
ago. de 2022,5,Terceira experiência.,"Do check-in ao check-out… excelente. Atendimento nota 10, grandes melhorias após a reforma. Participamos do evento dia dos pais. Hotel lotado e ainda assim deram conta. Obrigado Henrique e toda equipe do hotel."
ago. de 2022,5,Recriação,"Ótima recreação os tios são todos ótimos, tio big, tia panelinha e tio pernilongo, as brincadeiras muito legal, o hotel também e espetacular, espero voltar sempre, a melhor brincadeira foi o caça ao tesouro."
ago. de 2022,5,Excelente serviço,"Muito boa a comida servida no almoço de hoje, 9 de agosto 22. O atendimento de todos os funcionários foi exemplar. As instalações também são muito confortáveis e o silêncio é um grande atrativo para quem pretende relaxar."
ago. de 2022,5,Otimo,"Ótima,amei a experiência, tudo perfeito. Estrutura do hotel maravilhosa,café da manhã delicioso. Quarto amplo muito confortável, limpeza perfeita. Atendimento da recepção ótimo. Funcionários atenciosos.  Voltaria com certeza  Indicaria para os amigos e familiares.  Muito satisfeita."
ago. de 2022,5,Café da Manhã muuito bom,"Sou vegana e as moças do café da manhã (Lilian e Fátima) se prontificaram em fazer comidas especiais pra garantir que eu teria um café gostoso e nutritivo, além de muito saboroso. Amei!! Elas foram super atenciosas e gentis, agradeço muito."
ago. de 2022,5,"Hotel lindo, super confortável e atendimento espetacular!","Hotel maravilhoso, atendimento incrível, quarto muito confortável, café da manhã delicioso, localização privilegiada, uma experiência completa, com certeza retornaremos outras vezes, super indico para relaxar com a família!"
ago. de 2022,4,Muito bom,"Gostei bastante do hotel, novo, bem localizado, só ficou a desejar uma piscina com aquecimento ou pelo menos climatizada. Os funcionários muito simpáticos em especial nossa camareira Elizane que sempre deixava uma decoração com as toalhas 🥰"
ago. de 2022,5,SR. AFONSO FEZ SUCESSO!!!😍,"Passei uns dias com minhas amigas no hotel e amamos ! As drinks que o sr. Afonso fez além de lindos visualmente eram também saborosos ! 😍 uma delicia, amamos !  O resort também é muito incrível 💕...."
ago. de 2022,5,Ótimo hotel!,"Ótimo atendimento, área de laser e restaurante. Quartos aconchegantes e funcionários muito atenciosos. Sr. Afonso alegrou nossas noites no piano bar com sua simpatia. Super recomendo. Eu e minha família adoramos!!!"
ago. de 2022,5,Bar do hote,"Gostaria de dar os parabéns ao Sr. Afonso, responsável pelo atendimento no bar do hotel. Sempre agradável e solícito. Atendimento impecável!!!! Por causa deste atendimento, fechamos todas as nossas noites no bar do. hotel!!!!"
jul. de 2022,5,Recreação,"Muito bom o atendimento dos tios big big , Pernilongo, Pandinha e a docinho além de serem bem simpáticos e divertidos , trazendo uma vibe boa quando estamos juntos espero revê-los na próxima viagem 😊☺️"
jul. de 2022,5,Recreação,Muito boa a recreação adoramos joga tênis joga bola Ping pong futebol e vôlei principais o tio big pandinha e pernilongo todos muito divertidos e cada um do seu jeito específico adoramos os quartos muito bem recepicionados
jul. de 2022,5,Recomendo muito,"Fiquei hospedada no hotel com a minha família por 5 dias e a estadia foi maravilhosa como sempre, cada vez superando minhas expectativas.  Me hospedo anualmente lá e a cada ano que visito o hotel está melhor, melhorias são constantes.  Ótimo atendimento por parte de todos os funcionários. No bar fui muito bem atendida pelo Afonso; no restaurante o Ilan foi maravilhoso; na recreação os tios Pernilongo, Big Big, Tia Docinho e Pandinha foram muito atenciosos, criativos, responsáveis e divertidos com a minha filha e as outras crianças; a piscina; Jacuzzi; academia; salão de jogos… tudo muito bem cuidados.  Recomendo demais o Grand Carimã a quem precisar e quiser visitar Foz do Iguaçu.    Abraços,    Vanessa"
jul. de 2022,4,"Hotel passou por revitalização , está novinho","Quartos grandes, café da manhã ótimo, Limpeza geral ótimo,  Um pouco barulhento no corredor, mas acei'tavel.  Localização bem no trevo de acesso para Argentina e nova ponte para Paraguai.  Estacionamento gratuito  Tipo Resort de Fazenda.  Muito Bom"
jul. de 2022,3,"Boa localização, mas a experiência poderia ter sido melhor pelo preço e por se denominar um resort.","Excelente localização, atenção dos funcionários muito boa. Pontos fracos:  Quartos com piso frio, Isolamento acústico dos quartos bem ruim,    Em uma das noites, o restaurante foi dividido em dois para um evento externo do Rotary local. O jantar para os hóspedes foi uma bagunça, menos funcionários, menos espaço, menos opções."
jul. de 2022,3,Muito a melhorar,"Hotel bonito mas que nitidamente já teve dias melhores.  Quarto confortável no geral mas com problemas como água fraca e que não esquenta direito e janela com trilho quebrado que não fecha.  Equipe totalmente despreparada, incluindo recepção que não sabe informar nada e não resolve nada, garçons ineficientes (drink pedido no início do jantar e chegou após fim da sobremesa), camareiras (quarto arrumado após 17hs após eu reclamar) e outros.  Café da manhã bom sem ser excepcional. Almoço e jantar ruins. Bar da piscina ruim e caro e sanduiche de mignon com preço de mignon mas carne inferior.  Mas a cereja do bolo foi um evento com música ao vivo no sábado à noite, com som alto em um pátio no meio dos quartos que foi até 23hs. Minha filha exausta sem conseguir dormir e não adiantava ligar na recepção pois eles só falavam ""daqui a pouco acaba"".  É um hotel com uma boa estrutura, excelente localização mas que precisa repensar sua manutenção, melhorar a qualidade de seus alimentos e treinar melhor sua equipe."
jul. de 2022,4,Hotel bom em Foz,"Gostamos das acomodações, restaurante também atendeu bem às nossas necessidades ( buffet de café da manhã e almoço).Caso reservem mais de uma refeição , há desconto no valor.Faltou uma piscina aquecida ."
